id,type,incident_id,address_map,sequence,longitude,latitude,altitude,success,geoid,block,block_group,tract,county,state,county_name,state_name,population,housing,timestamp,GEOID20
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:21+00:00,-116.9699,32.6187,185.4975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:21,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:22+00:00,-116.9699,32.6187,185.4975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:22,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:23+00:00,-116.9699,32.6187,185.4975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:23,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:23+00:00,-116.9699,32.6187,185.5975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:23,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:24+00:00,-116.9699,32.6187,185.5975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:24,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:25+00:00,-116.9699,32.6187,185.5975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:25,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:25+00:00,-116.9699,32.6187,185.4975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:25,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:26+00:00,-116.9699,32.6187,185.4975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:26,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:26+00:00,-116.9699,32.6187,185.5975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:26,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:26+00:00,-116.9699,32.6187,185.6975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:26,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:26+00:00,-116.9699,32.6187,185.7975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:26,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:26+00:00,-116.9699,32.6187,185.8975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:26,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:27+00:00,-116.9699,32.6187,185.8975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:27,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:27+00:00,-116.9699,32.6187,185.9975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:27,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:27+00:00,-116.9699,32.6187,186.0975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:27,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:27+00:00,-116.9699,32.6187,186.1975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:27,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:27+00:00,-116.9699,32.6187,186.2975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:27,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:28+00:00,-116.9699,32.6187,186.2975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:28,060730133192021
ba36a26e27ee10435fb8f4cb65c77d35,,,1710 Millenia Ave,2023-07-23 08:28:29+00:00,-116.9699,32.6187,186.3975433,True,60730133192021,2021,2,13319,73,6,San Diego County,California,0,0,2023-07-23 17:28:29,060730133192021
